Date,Location,Lease ID,Unit Number,SQM,Retailer,Sales,Sector,Sector detail
03/03/2019,Blanchardstown Centre,M00007388,Unit 154,91.97,Retailer 23,47702,Toys & Giftware,Stationery
31/03/2019,Blanchardstown Centre,M00007388,Unit 154,91.97,Retailer 23,54098,Toys & Giftware,Stationery
01/05/2019,Blanchardstown Centre,M00007388,Unit 154,91.97,Retailer 23,50003,Toys & Giftware,Stationery
31/05/2019,Blanchardstown Centre,M00007388,Unit 154,91.97,Retailer 23,62434,Toys & Giftware,Stationery
01/07/2019,Blanchardstown Centre,M00007388,Unit 154,91.97,Retailer 23,74698,Toys & Giftware,Stationery
31/07/2019,Blanchardstown Centre,M00007388,Unit 154,91.97,Retailer 23,101401,Toys & Giftware,Stationery
31/08/2019,Blanchardstown Centre,M00007388,Unit 154,91.97,Retailer 23,200733,Toys & Giftware,Stationery
01/05/2018,Blanchardstown Centre,M00007658,Unit 272,8,Retailer 27,21061.71,Kiosk,E-Cig
31/05/2018,Blanchardstown Centre,M00007658,Unit 272,8,Retailer 27,22980,Kiosk,E-Cig
01/07/2018,Blanchardstown Centre,M00007658,Unit 272,8,Retailer 27,22440.65,Kiosk,E-Cig
31/07/2018,Blanchardstown Centre,M00007658,Unit 272,8,Retailer 27,24381,Kiosk,E-Cig
31/08/2018,Blanchardstown Centre,M00007658,Unit 272,8,Retailer 27,23963.5,Kiosk,E-Cig
01/10/2018,Blanchardstown Centre,M00007658,Unit 272,8,Retailer 27,23613,Kiosk,E-Cig
31/10/2018,Blanchardstown Centre,M00007658,Unit 272,8,Retailer 27,23894,Kiosk,E-Cig
01/12/2018,Blanchardstown Centre,M00007658,Unit 272,8,Retailer 27,24199.6,Kiosk,E-Cig
31/12/2018,Blanchardstown Centre,M00007658,Unit 272,8,Retailer 27,32515,Kiosk,E-Cig
31/01/2019,Blanchardstown Centre,M00007658,Unit 272,8,Retailer 27,29960.65,Kiosk,E-Cig
03/03/2019,Blanchardstown Centre,M00007658,Unit 272,8,Retailer 27,28300,Kiosk,E-Cig
31/03/2019,Blanchardstown Centre,M00007658,Unit 272,8,Retailer 27,31965,Kiosk,E-Cig
01/05/2019,Blanchardstown Centre,M00007658,Unit 272,8,Retailer 27,29190,Kiosk,E-Cig
31/05/2019,Blanchardstown Centre,M00007658,Unit 272,8,Retailer 27,29702,Kiosk,E-Cig
01/07/2019,Blanchardstown Centre,M00007658,Unit 272,8,Retailer 27,25295.33,Kiosk,E-Cig
31/07/2019,Blanchardstown Centre,M00007658,Unit 272,8,Retailer 27,26316,Kiosk,E-Cig
31/08/2019,Blanchardstown Centre,M00007658,Unit 272,8,Retailer 27,30204,Kiosk,E-Cig
31/03/2018,Blanchardstown Centre,M00009145,Unit 104,56.21,Retailer 28,13515,Toys & Giftware,Jewellery repair
01/05/2018,Blanchardstown Centre,M00009145,Unit 104,56.21,Retailer 28,28740,Toys & Giftware,Jewellery repair
31/05/2018,Blanchardstown Centre,M00009145,Unit 104,56.21,Retailer 28,31665,Toys & Giftware,Jewellery repair
01/07/2018,Blanchardstown Centre,M00009145,Unit 104,56.21,Retailer 28,34208,Toys & Giftware,Jewellery repair
31/07/2018,Blanchardstown Centre,M00009145,Unit 104,56.21,Retailer 28,36199,Toys & Giftware,Jewellery repair
31/08/2018,Blanchardstown Centre,M00009145,Unit 104,56.21,Retailer 28,34700,Toys & Giftware,Jewellery repair
01/10/2018,Blanchardstown Centre,M00009145,Unit 104,56.21,Retailer 28,33755,Toys & Giftware,Jewellery repair
31/10/2018,Blanchardstown Centre,M00009145,Unit 104,56.21,Retailer 28,34183,Toys & Giftware,Jewellery repair
01/12/2018,Blanchardstown Centre,M00009145,Unit 104,56.21,Retailer 28,34775,Toys & Giftware,Jewellery repair
31/12/2018,Blanchardstown Centre,M00009145,Unit 104,56.21,Retailer 28,40170,Toys & Giftware,Jewellery repair
31/01/2019,Blanchardstown Centre,M00009145,Unit 104,56.21,Retailer 28,29394,Toys & Giftware,Jewellery repair
03/03/2019,Blanchardstown Centre,M00009145,Unit 104,56.21,Retailer 28,29100,Toys & Giftware,Jewellery repair
31/03/2019,Blanchardstown Centre,M00009145,Unit 104,56.21,Retailer 28,36700,Toys & Giftware,Jewellery repair
01/05/2019,Blanchardstown Centre,M00009145,Unit 104,56.21,Retailer 28,36417,Toys & Giftware,Jewellery repair
31/05/2019,Blanchardstown Centre,M00009145,Unit 104,56.21,Retailer 28,37449,Toys & Giftware,Jewellery repair
01/07/2019,Blanchardstown Centre,M00009145,Unit 104,56.21,Retailer 28,33155,Toys & Giftware,Jewellery repair
31/07/2019,Blanchardstown Centre,M00009145,Unit 104,56.21,Retailer 28,33442,Toys & Giftware,Jewellery repair
31/08/2019,Blanchardstown Centre,M00009145,Unit 104,56.21,Retailer 28,39510,Toys & Giftware,Jewellery repair
01/10/2017,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,26156.88,Health & Beauty,Barbers
31/10/2017,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,27123.53,Health & Beauty,Barbers
01/12/2017,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,26445.69,Health & Beauty,Barbers
31/12/2017,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,33199.54,Health & Beauty,Barbers
31/01/2018,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,25367.52,Health & Beauty,Barbers
03/03/2018,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,23991.1,Health & Beauty,Barbers
31/03/2018,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,29177.98,Health & Beauty,Barbers
01/05/2018,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,25692.93,Health & Beauty,Barbers
31/05/2018,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,27402.02,Health & Beauty,Barbers
01/07/2018,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,26106.28,Health & Beauty,Barbers
31/07/2018,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,24729.57,Health & Beauty,Barbers
31/08/2018,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,27340.37,Health & Beauty,Barbers
01/10/2018,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,27391.74,Health & Beauty,Barbers
31/10/2018,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,26287.81,Health & Beauty,Barbers
01/12/2018,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,24945.87,Health & Beauty,Barbers
31/12/2018,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,27365.69,Health & Beauty,Barbers
31/01/2019,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,26098.78,Health & Beauty,Barbers
03/03/2019,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,22446.95,Health & Beauty,Barbers
31/03/2019,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,26768.81,Health & Beauty,Barbers
01/05/2019,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,27830,Health & Beauty,Barbers
31/05/2019,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,30007.63,Health & Beauty,Barbers
01/07/2019,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,29022.94,Health & Beauty,Barbers
31/07/2019,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,27953.32,Health & Beauty,Barbers
31/08/2019,Blanchardstown Centre,M00009447,Unit 245,22.02,Retailer 24,30960.09,Health & Beauty,Barbers
31/05/2018,Blanchardstown Centre,M00009580,Unit 273,0,Retailer 29,28956,Footwear,Leisure footwear
01/07/2018,Blanchardstown Centre,M00009580,Unit 273,0,Retailer 29,30324,Footwear,Leisure footwear
31/07/2018,Blanchardstown Centre,M00009580,Unit 273,0,Retailer 29,30200,Footwear,Leisure footwear
31/08/2018,Blanchardstown Centre,M00009580,Unit 273,0,Retailer 29,22757,Footwear,Leisure footwear
01/10/2018,Blanchardstown Centre,M00009580,Unit 273,0,Retailer 29,11336,Footwear,Leisure footwear
31/10/2018,Blanchardstown Centre,M00009580,Unit 273,0,Retailer 29,7140,Footwear,Leisure footwear
01/12/2018,Blanchardstown Centre,M00009580,Unit 273,0,Retailer 29,6722,Footwear,Leisure footwear
31/12/2018,Blanchardstown Centre,M00009580,Unit 273,0,Retailer 29,11937,Footwear,Leisure footwear
31/01/2019,Blanchardstown Centre,M00009580,Unit 273,0,Retailer 29,15991.87,Footwear,Leisure footwear
03/03/2019,Blanchardstown Centre,M00009580,Unit 273,0,Retailer 29,13482,Footwear,Leisure footwear
31/03/2019,Blanchardstown Centre,M00009580,Unit 273,0,Retailer 29,11571,Footwear,Leisure footwear
01/05/2019,Blanchardstown Centre,M00009580,Unit 273,0,Retailer 29,10934,Footwear,Leisure footwear
31/05/2019,Blanchardstown Centre,M00009580,Unit 273,0,Retailer 29,14892,Footwear,Leisure footwear
01/07/2019,Blanchardstown Centre,M00009580,Unit 273,0,Retailer 29,15499,Footwear,Leisure footwear
31/07/2019,Blanchardstown Centre,M00009580,Unit 273,0,Retailer 29,14476,Footwear,Leisure footwear
31/08/2019,Blanchardstown Centre,M00009580,Unit 273,0,Retailer 29,10460,Footwear,Leisure footwear
01/05/2018,Blanchardstown Centre,M00009630,Unit 112,115.39,Retailer 30,72317,Entertainment,Music 
31/05/2018,Blanchardstown Centre,M00009630,Unit 112,115.39,Retailer 30,67073,Entertainment,Music 
01/07/2018,Blanchardstown Centre,M00009630,Unit 112,115.39,Retailer 30,69042,Entertainment,Music 
31/07/2018,Blanchardstown Centre,M00009630,Unit 112,115.39,Retailer 30,71615,Entertainment,Music 
31/08/2018,Blanchardstown Centre,M00009630,Unit 112,115.39,Retailer 30,78284,Entertainment,Music 
01/10/2018,Blanchardstown Centre,M00009630,Unit 112,115.39,Retailer 30,70253,Entertainment,Music 
31/10/2018,Blanchardstown Centre,M00009630,Unit 112,115.39,Retailer 30,75234,Entertainment,Music 
01/12/2018,Blanchardstown Centre,M00009630,Unit 112,115.39,Retailer 30,128627,Entertainment,Music 
31/12/2018,Blanchardstown Centre,M00009630,Unit 112,115.39,Retailer 30,341649,Entertainment,Music 
31/01/2019,Blanchardstown Centre,M00009630,Unit 112,115.39,Retailer 30,69976,Entertainment,Music 
03/03/2019,Blanchardstown Centre,M00009630,Unit 112,115.39,Retailer 30,64216,Entertainment,Music 
31/03/2019,Blanchardstown Centre,M00009630,Unit 112,115.39,Retailer 30,72930,Entertainment,Music 
01/05/2019,Blanchardstown Centre,M00009630,Unit 112,115.39,Retailer 30,64901,Entertainment,Music 
31/05/2019,Blanchardstown Centre,M00009630,Unit 112,115.39,Retailer 30,61209,Entertainment,Music 
01/07/2019,Blanchardstown Centre,M00009630,Unit 112,115.39,Retailer 30,66593,Entertainment,Music 
31/07/2019,Blanchardstown Centre,M00009630,Unit 112,115.39,Retailer 30,61122,Entertainment,Music 
31/08/2019,Blanchardstown Centre,M00009630,Unit 112,115.39,Retailer 30,63144,Entertainment,Music 
31/01/2018,Blanchardstown Centre,M00009713,Unit 231,69.03,Retailer 31,27773.38,Health & Beauty,Beauty
03/03/2018,Blanchardstown Centre,M00009713,Unit 231,69.03,Retailer 31,30752.67,Health & Beauty,Beauty
31/03/2018,Blanchardstown Centre,M00009713,Unit 231,69.03,Retailer 31,44574.41,Health & Beauty,Beauty
01/05/2018,Blanchardstown Centre,M00009713,Unit 231,69.03,Retailer 31,30983.16,Health & Beauty,Beauty
31/05/2018,Blanchardstown Centre,M00009713,Unit 231,69.03,Retailer 31,41213.06,Health & Beauty,Beauty
01/07/2018,Blanchardstown Centre,M00009713,Unit 231,69.03,Retailer 31,33343.71,Health & Beauty,Beauty
31/07/2018,Blanchardstown Centre,M00009713,Unit 231,69.03,Retailer 31,41896.04,Health & Beauty,Beauty
31/08/2018,Blanchardstown Centre,M00009713,Unit 231,69.03,Retailer 31,31498.45,Health & Beauty,Beauty
01/10/2018,Blanchardstown Centre,M00009713,Unit 231,69.03,Retailer 31,37117,Health & Beauty,Beauty
31/10/2018,Blanchardstown Centre,M00009713,Unit 231,69.03,Retailer 31,29661.73,Health & Beauty,Beauty
01/12/2018,Blanchardstown Centre,M00009713,Unit 231,69.03,Retailer 31,45692.84,Health & Beauty,Beauty
31/12/2018,Blanchardstown Centre,M00009713,Unit 231,69.03,Retailer 31,113834.66,Health & Beauty,Beauty
31/01/2019,Blanchardstown Centre,M00009713,Unit 231,69.03,Retailer 31,32451.13,Health & Beauty,Beauty
03/03/2019,Blanchardstown Centre,M00009713,Unit 231,69.03,Retailer 31,28274.84,Health & Beauty,Beauty
31/03/2019,Blanchardstown Centre,M00009713,Unit 231,69.03,Retailer 31,29398,Health & Beauty,Beauty
01/05/2019,Blanchardstown Centre,M00009713,Unit 231,69.03,Retailer 31,28774.99,Health & Beauty,Beauty
31/05/2019,Blanchardstown Centre,M00009713,Unit 231,69.03,Retailer 31,30873.84,Health & Beauty,Beauty
01/07/2019,Blanchardstown Centre,M00009713,Unit 231,69.03,Retailer 31,29053.76,Health & Beauty,Beauty
31/07/2019,Blanchardstown Centre,M00009713,Unit 231,69.03,Retailer 31,23951.16,Health & Beauty,Beauty
31/08/2019,Blanchardstown Centre,M00009713,Unit 231,69.03,Retailer 31,23701.75,Health & Beauty,Beauty
01/05/2018,Blanchardstown Centre,M00009743,Unit 146,17.09,Retailer 32,34907,F&B,Bakery
31/05/2018,Blanchardstown Centre,M00009743,Unit 146,17.09,Retailer 32,32872,F&B,Bakery
01/07/2018,Blanchardstown Centre,M00009743,Unit 146,17.09,Retailer 32,35814,F&B,Bakery
31/07/2018,Blanchardstown Centre,M00009743,Unit 146,17.09,Retailer 32,37650.17,F&B,Bakery
31/08/2018,Blanchardstown Centre,M00009743,Unit 146,17.09,Retailer 32,42675.38,F&B,Bakery
01/10/2018,Blanchardstown Centre,M00009743,Unit 146,17.09,Retailer 32,36426.8,F&B,Bakery
31/10/2018,Blanchardstown Centre,M00009743,Unit 146,17.09,Retailer 32,35458.69,F&B,Bakery
01/12/2018,Blanchardstown Centre,M00009743,Unit 146,17.09,Retailer 32,38366,F&B,Bakery
31/12/2018,Blanchardstown Centre,M00009743,Unit 146,17.09,Retailer 32,61809.21,F&B,Bakery
31/01/2019,Blanchardstown Centre,M00009743,Unit 146,17.09,Retailer 32,34978.42,F&B,Bakery
03/03/2019,Blanchardstown Centre,M00009743,Unit 146,17.09,Retailer 32,35213.6,F&B,Bakery
31/03/2019,Blanchardstown Centre,M00009743,Unit 146,17.09,Retailer 32,40370.62,F&B,Bakery
01/05/2019,Blanchardstown Centre,M00009743,Unit 146,17.09,Retailer 32,40548.92,F&B,Bakery
31/05/2019,Blanchardstown Centre,M00009743,Unit 146,17.09,Retailer 32,39229.23,F&B,Bakery
01/07/2019,Blanchardstown Centre,M00009743,Unit 146,17.09,Retailer 32,45408.67,F&B,Bakery
31/07/2019,Blanchardstown Centre,M00009743,Unit 146,17.09,Retailer 32,42657,F&B,Bakery
31/08/2019,Blanchardstown Centre,M00009743,Unit 146,17.09,Retailer 32,47640.77,F&B,Bakery
31/10/2018,Blanchardstown Centre,M00009817,Unit 190,397.81,Retailer 33,65413,Fashion,Womens
01/12/2018,Blanchardstown Centre,M00009817,Unit 190,397.81,Retailer 33,151092,Fashion,Womens
31/12/2018,Blanchardstown Centre,M00009817,Unit 190,397.81,Retailer 33,285083,Fashion,Womens
31/01/2019,Blanchardstown Centre,M00009817,Unit 190,397.81,Retailer 33,87129,Fashion,Womens
03/03/2019,Blanchardstown Centre,M00009817,Unit 190,397.81,Retailer 33,74242,Fashion,Womens
31/03/2019,Blanchardstown Centre,M00009817,Unit 190,397.81,Retailer 33,90797,Fashion,Womens
01/05/2019,Blanchardstown Centre,M00009817,Unit 190,397.81,Retailer 33,99451,Fashion,Womens
31/05/2019,Blanchardstown Centre,M00009817,Unit 190,397.81,Retailer 33,102816,Fashion,Womens
01/07/2019,Blanchardstown Centre,M00009817,Unit 190,397.81,Retailer 33,112490,Fashion,Womens
31/07/2019,Blanchardstown Centre,M00009817,Unit 190,397.81,Retailer 33,110803,Fashion,Womens
31/08/2019,Blanchardstown Centre,M00009817,Unit 190,397.81,Retailer 33,95041,Fashion,Womens
01/12/2018,Blanchardstown Centre,M00009891,Unit 226,127.46,Retailer 34,33594.91,Health & Beauty,Beauty
31/12/2018,Blanchardstown Centre,M00009891,Unit 226,127.46,Retailer 34,194308.33,Health & Beauty,Beauty
31/01/2019,Blanchardstown Centre,M00009891,Unit 226,127.46,Retailer 34,37254.03,Health & Beauty,Beauty
03/03/2019,Blanchardstown Centre,M00009891,Unit 226,127.46,Retailer 34,43422.45,Health & Beauty,Beauty
31/03/2019,Blanchardstown Centre,M00009891,Unit 226,127.46,Retailer 34,67301.38,Health & Beauty,Beauty
01/05/2019,Blanchardstown Centre,M00009891,Unit 226,127.46,Retailer 34,49763.39,Health & Beauty,Beauty
31/05/2019,Blanchardstown Centre,M00009891,Unit 226,127.46,Retailer 34,59044.46,Health & Beauty,Beauty
01/07/2019,Blanchardstown Centre,M00009891,Unit 226,127.46,Retailer 34,67340.72,Health & Beauty,Beauty
31/07/2019,Blanchardstown Centre,M00009891,Unit 226,127.46,Retailer 34,57332.01,Health & Beauty,Beauty
31/08/2019,Blanchardstown Centre,M00009891,Unit 226,127.46,Retailer 34,62217.96,Health & Beauty,Beauty
01/12/2018,Blanchardstown Centre,M00009996,Unit 274,25.1,Retailer 35,86022.53,Kiosk,Electrical
31/12/2018,Blanchardstown Centre,M00009996,Unit 274,25.1,Retailer 35,120270.24,Kiosk,Electrical
31/01/2019,Blanchardstown Centre,M00009996,Unit 274,25.1,Retailer 35,105807.71,Kiosk,Electrical
03/03/2019,Blanchardstown Centre,M00009996,Unit 274,25.1,Retailer 35,86701.8,Kiosk,Electrical
31/03/2019,Blanchardstown Centre,M00009996,Unit 274,25.1,Retailer 35,118721.33,Kiosk,Electrical
01/05/2019,Blanchardstown Centre,M00009996,Unit 274,25.1,Retailer 35,218149.66,Kiosk,Electrical
31/05/2019,Blanchardstown Centre,M00009996,Unit 274,25.1,Retailer 35,117102.67,Kiosk,Electrical
01/07/2019,Blanchardstown Centre,M00009996,Unit 274,25.1,Retailer 35,117476.87,Kiosk,Electrical
31/07/2019,Blanchardstown Centre,M00009996,Unit 274,25.1,Retailer 35,112337.96,Kiosk,Electrical
31/08/2019,Blanchardstown Centre,M00009996,Unit 274,25.1,Retailer 35,124376.64,Kiosk,Electrical
01/10/2020,Blanchardstown Centre,M00004872,Unit 122,353.78,Retailer 37,94679,F&B,Sit down
31/10/2020,Blanchardstown Centre,M00004872,Unit 122,353.78,Retailer 37,5733,F&B,Sit down
31/12/2020,Blanchardstown Centre,M00004872,Unit 122,353.78,Retailer 37,154615,F&B,Sit down
31/08/2021,Blanchardstown Centre,M00004872,Unit 122,353.78,Retailer 37,101927,F&B,Sit down
01/10/2019,Blanchardstown Centre,M00004926,Unit 204,242.94,Retailer 19,68693.21,Fashion,Womens
31/10/2019,Blanchardstown Centre,M00004926,Unit 204,242.94,Retailer 19,78251.16,Fashion,Womens
01/12/2019,Blanchardstown Centre,M00004926,Unit 204,242.94,Retailer 19,98670.19,Fashion,Womens
31/12/2019,Blanchardstown Centre,M00004926,Unit 204,242.94,Retailer 19,143300.33,Fashion,Womens
31/01/2020,Blanchardstown Centre,M00004926,Unit 204,242.94,Retailer 19,55077.98,Fashion,Womens
02/03/2020,Blanchardstown Centre,M00004926,Unit 204,242.94,Retailer 19,76684.32,Fashion,Womens
31/03/2020,Blanchardstown Centre,M00004926,Unit 204,242.94,Retailer 19,29483.56,Fashion,Womens
31/01/2020,Blanchardstown Centre,M00004945,Unit 230,232.26,Retailer 47,89244.65,F&B,Coffee Shop
02/03/2020,Blanchardstown Centre,M00004945,Unit 230,232.26,Retailer 47,88652.04,F&B,Coffee Shop
31/03/2020,Blanchardstown Centre,M00004945,Unit 230,232.26,Retailer 47,44073.3,F&B,Coffee Shop
01/07/2020,Blanchardstown Centre,M00004945,Unit 230,232.26,Retailer 47,5689.44,F&B,Coffee Shop
31/07/2020,Blanchardstown Centre,M00004945,Unit 230,232.26,Retailer 47,85124.45,F&B,Coffee Shop
31/08/2020,Blanchardstown Centre,M00004945,Unit 230,232.26,Retailer 47,85440.31,F&B,Coffee Shop
01/10/2020,Blanchardstown Centre,M00004945,Unit 230,232.26,Retailer 47,53146.99,F&B,Coffee Shop
31/10/2020,Blanchardstown Centre,M00004945,Unit 230,232.26,Retailer 47,18525.97,F&B,Coffee Shop
01/12/2020,Blanchardstown Centre,M00004945,Unit 230,232.26,Retailer 47,1671.37,F&B,Coffee Shop
31/12/2020,Blanchardstown Centre,M00004945,Unit 230,232.26,Retailer 47,98867.85,F&B,Coffee Shop
31/01/2021,Blanchardstown Centre,M00004945,Unit 230,232.26,Retailer 47,2327.03,F&B,Coffee Shop
31/05/2021,Blanchardstown Centre,M00004945,Unit 230,232.26,Retailer 47,27716.25,F&B,Coffee Shop
01/07/2021,Blanchardstown Centre,M00004945,Unit 230,232.26,Retailer 47,37905.14,F&B,Coffee Shop
31/07/2021,Blanchardstown Centre,M00004945,Unit 230,232.26,Retailer 47,42846.73,F&B,Coffee Shop
31/08/2021,Blanchardstown Centre,M00004945,Unit 230,232.26,Retailer 47,76853.83,F&B,Coffee Shop
01/10/2020,Blanchardstown Centre,M00004960,Unit 247,94.76,Retailer 50,19078,F&B,Coffee Shop
31/10/2020,Blanchardstown Centre,M00004960,Unit 247,94.76,Retailer 50,3379,F&B,Coffee Shop
31/12/2020,Blanchardstown Centre,M00004960,Unit 247,94.76,Retailer 50,32472,F&B,Coffee Shop
31/08/2021,Blanchardstown Centre,M00004960,Unit 247,94.76,Retailer 50,8676,F&B,Coffee Shop
01/10/2020,Blanchardstown Centre,M00004979,Unit 270,9.29,Retailer 53,6322,Kiosk,Takeaway
31/10/2020,Blanchardstown Centre,M00004979,Unit 270,9.29,Retailer 53,2768,Kiosk,Takeaway
31/12/2020,Blanchardstown Centre,M00004979,Unit 270,9.29,Retailer 53,4037,Kiosk,Takeaway
01/10/2019,Blanchardstown Centre,M00006093,Unit 205,239.88,Retailer 26,55035.82,Fashion,Womens
31/10/2019,Blanchardstown Centre,M00006093,Unit 205,239.88,Retailer 26,66339.86,Fashion,Womens
01/12/2019,Blanchardstown Centre,M00006093,Unit 205,239.88,Retailer 26,64163.24,Fashion,Womens
31/12/2019,Blanchardstown Centre,M00006093,Unit 205,239.88,Retailer 26,117413.44,Fashion,Womens
31/01/2020,Blanchardstown Centre,M00006093,Unit 205,239.88,Retailer 26,80134.61,Fashion,Womens
02/03/2020,Blanchardstown Centre,M00006093,Unit 205,239.88,Retailer 26,71557.93,Fashion,Womens
31/03/2020,Blanchardstown Centre,M00006093,Unit 205,239.88,Retailer 26,25242.96,Fashion,Womens
31/07/2020,Blanchardstown Centre,M00006093,Unit 205,239.88,Retailer 26,90564.46,Fashion,Womens
31/08/2020,Blanchardstown Centre,M00006093,Unit 205,239.88,Retailer 26,23583.77,Fashion,Womens
01/10/2019,Blanchardstown Centre,M00006100,Unit 156,468.05,Retailer 21,170913.24,Fashion,Sports
31/10/2019,Blanchardstown Centre,M00006100,Unit 156,468.05,Retailer 21,193986.38,Fashion,Sports
01/12/2019,Blanchardstown Centre,M00006100,Unit 156,468.05,Retailer 21,262572.51,Fashion,Sports
31/12/2019,Blanchardstown Centre,M00006100,Unit 156,468.05,Retailer 21,597842.43,Fashion,Sports
